what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363143945499
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363143974129
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363144000179
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363144008329
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363144017769
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363145500825
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363145503365
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363150727734
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363150728694
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363150731414
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363150735894
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1363150739894
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1363150748564
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineStart",1363150751834
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363150764714
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1363150809084
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363150819124
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363150820654
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363150821814
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363150822154
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1363150822674
